Nome da Empresa;Categoria;website;Qtd Funcionários;Data da Fundação;Localização
Xeque-Mate Consultoria e Assessoria;Consultoria de gerenciamento;35984168474;0;2021;Varginha,
Digiloo;Consultoria de gerenciamento;http://www.digiloo.com.br;0;2021;São Paulo, SP 05724-005,
waggom.com;Consultoria de gerenciamento;11993370090;0-1;2020;São Paulo, SP
MDV Comunicação;Consultoria de gerenciamento;http://www.mdvcomunicacao.com.br;11-50;Sem informação;São Paulo, SP
iDigi Consultoria Digital;Consultoria de gerenciamento;http://www.idigiconsultoria.com.br;11-50;2020;Curitiba, PR 81170-290,
Aghar Comunicação;Consultoria de gerenciamento;https://wa.me/554187516127;0;2018;Curitiba, Paraná 82900240,
Consultoria Office - Venda em Alta Performance;Consultoria de gerenciamento;https://www.consultoriaoffice.com.br;0;1990;Rua Tereza Ackel, São Paulo, São Paulo 03639-040,
Simplifique Consultoria;Consultoria de gerenciamento;Inclui;2-10;2013;Av Assis Brasil, 3316 Sala 707, Porto Alegre,
kngw;Consultoria de gerenciamento;http://kngw.com.br;2-10;Sem informação;Porto Alegre, RS
Contrax Consultoria;Consultoria de gerenciamento;(11);0;2019;Avenida Professor Pinto de Aguiar, 12, Salvador, Bahia 41740-090,
Nilo Consultoria;Consultoria de gerenciamento;http://nilotech.tk;0;2014;Rua Colastine, 58, São Paulo, São Paulo 04458025,
M&C Business Care;Consultoria de gerenciamento;https://www.gestaonegocios.com;0;2018;Rua Dona Senhorinha de Souza, 98, Assis, São Paulo 19802-350,
Hand In Hand Corporate;Consultoria de gerenciamento;Ampliar;0;2019;Sem informação
StartGo Consulting;Consultoria de gerenciamento;http://www.startgo.com;0;Sem informação;Avenida Embaixador Abelardo Bueno, Rio de Janeiro, Rio de Janeiro 22775-040,
Xpert Brasil;Consultoria de gerenciamento;http://www.xpertbrasil.com.br;2-10;Sem informação;Curitiba,
JM Solução em Vendas;Consultoria de gerenciamento;http://www.jmsolucaoemvendas.com.br;0;2020;Av. Pau Brasil,1469,São Roque, Parati, Paraty 23970000,
Felipe Barão;Consultoria de gerenciamento;http://www.felipebarao.com.br;0;2016;Av. Pedro Cezar Saccol, 555, Sala 34B, Santa Maria, Rio Grande do Sul 97030040,
Consultari;Consultoria de gerenciamento;http://consultari.com;2-10;2019;Rua Abrahão Delega, São Paulo, SP 09051-080,
Punto Pix;Consultoria de gerenciamento;http://www.puntopix.com;0;2020;Av. Dna. Ana Costa, 121, Cj 61, Santos, SP 11075680,
LDLL Marketing Consulting;Consultoria de gerenciamento;Principal;0;2016;Online Office, 1, São Paulo, SP 0000,
Estúdio Legal - Criatividade & Estratégia Digital;Consultoria de gerenciamento;http://www.estudiolegal.com.br;2-10;2015;Av. Getúlio Vargas, 1644, sala 603., Porto Alegre, Rio Grande do Sul 90150000,
Thales Maria;Consultoria de gerenciamento;https://thales.dev.br;0-1;Sem informação;Araraquara, São Paulo 14807140,
Sunrise Insight;Consultoria de gerenciamento;http://www.sunriseinsight.com.br;2-10;2019;Rua Nossa Senhora Aparecida, apto 405, São José, SC 88117-020,
Álom Comunicação em Negócios;Consultoria de gerenciamento;http://www.alom.com.br/fitness/;2-10;Sem informação;
Consultoria Agora;Consultoria de gerenciamento;https://www.consultoriaagora.com.br;2-10;2015;Avenida José Versolato 101, 12A, São Bernardo do Campo, SP 09750-730,
This is Media | T4M;Consultoria de gerenciamento;http://t4m.com.br;2-10;2017;Avenida Paulista, São Paulo,
JG Consultoria em E-commerce e Negócios Digitais;Consultoria de gerenciamento;http://www.jessicagraciano.com.br;0;2011;Rua Coronel Oscar Porto 70, São Paulo,
RAS Assessoria Ltda;Consultoria de gerenciamento;Principal;0;2012;Joinville, Santa Catarina
JamehDebui Consultoria e Serviços em Acervos Digitais (DAM) e Mobile Publishing;Consultoria de gerenciamento;https://www.jamehdebui.com.br;2-10;2010;Rua Pelotas, 323 - conj. 102, São Paulo, SP 04012001,
Novos Rumos Inovação;Consultoria de gerenciamento;http://www.novosrumos.com.br;2-10;2020;Curitiba,
Mariza Ribeiro;Consultoria de gerenciamento;https://marizaribeiro.com/;0-1;2020;Residencial Cândido de Queiroz, Aparecida de Goiânia,
INTEGR COM & ADM;Consultoria de gerenciamento;http://www.integrcom.com.br;2-10;2014;Rua Mooca, São Paulo,
Conectivos - Vitor Maria Consultoria;Consultoria de gerenciamento;http://www.consultoriadovitor.com;0-1;Sem informação;Rio de Janeiro, RJ 22793-380,
LOBBY Game Consulting;Consultoria de gerenciamento;http://lobby.games;0;2017;São Paulo,
O Cara do Growth®;Consultoria de gerenciamento;http://www.ocaradogrowth.com.br;2-10;2020;São Paulo, Estado 04071-070,
Guiame Digital;Consultoria de gerenciamento;https://guiamedigital.com/;0-1;Sem informação;Jardim Santo André II, Sorocaba, São Paulo 18077345,
Consultoria de Marca I CRM;Consultoria de gerenciamento;http://www.ismal.com.br;0;2013;Rua Padre Manoel de Paiva, 431, Santo André, São Paulo 09070-230,
RM Consultoria & Desenvolvimento;Consultoria de gerenciamento;11968579711;0-1;2021;São Paulo / Belém ,
Leopardo Consulting;Consultoria de gerenciamento;http://www.leopardoconsulting.com.br;2-10;2009;Marília, São Paulo 17502060,
Puzzle.mkt;Consultoria de gerenciamento;http://www.puzzlemkt.com.br;0;2019;Rio de Janeiro, RJ 22631350,
GSS Consultoria;Consultoria de gerenciamento;http://www.gssconsultoria.com.br;0-1;2013;Praça Osvaldo Cruz, 15, Sala 1407, Porto Alegre, RS 90030-160,
Bruel Business Consulting;Consultoria de gerenciamento;http://NA;0;2013;Gramado, RS 95670000,
Porto De Vasconcellos - Síndico Profissiona;Consultoria de gerenciamento;http://www.portodevasconcellos.wordpress.com;0;2016;Rua Desembargador do Vale, São Paulo, São Paulo 05010-040,
Mais Que Mídia - Sua Imagem na Internet;Consultoria de gerenciamento;http://www.maisquemidia.com.br;2-10;2011;Rua Teófilo Otoni, 52 - Sala 1203 - Centro, Rio de Janeiro, RJ
SallaBrasil Consultoria;Consultoria de gerenciamento;http://www.salla.com.br;0;1998;rua goias, 1905, Londrina, paraná 8602-410,
Gripfy Data Intelligence;Consultoria de gerenciamento;http://www.gripfy.com;0;2017;Avenida Guarulhos, Guarulhos, Sao Paulo
Vikanys Serendipidade Superlativos │ Consult.;Consultoria de gerenciamento;https://vikanys.com;0;2010;Campinas, São Paulo
POLITIK COM.;Consultoria de gerenciamento;http://www.instagram.com/politikcom;0;Sem informação;Porto Alegre, Rio Grande do Sul
2W Brasil I Consultoria e Gestão;Consultoria de gerenciamento;http://www.2wbrasil.com.br;0;1999;Avenida da Consolação, 247, São Paulo, SP 01301-000,
Angra Digital;Consultoria de gerenciamento;Como;0;2010;Rua Da paz, casa, Angra Dos Reis, Rio de Janeiro 23916-970,
DYNAMIC CONSULTORIA E ASSESSORIA EMPRESARIAL;Consultoria de gerenciamento;(21);0-1;1996;Av. Almirante Barroso, 6/609, Rio de Janeiro, RJ 20031-003,
HEAD Consultoria Empresarial;Consultoria de gerenciamento;(31);0;2020;Rua do Registro, Contagem, Minas Gerais
Excellence Consultoria Estratégica - Odontologia e Estética;Consultoria de gerenciamento;11967678228;2-10;2020;Barueri, SP
Novo Mundo Imobiliario;Consultoria de gerenciamento;http://www.novomundoimobiliario.com;2-10;Sem informação;Recreio dos Bandeirantes, Rio de Janeiro, Rio de Janeiro 22795-230,
The Venture Consultant;Consultoria de gerenciamento;http://www.theventureconsultant.com;0;2020;Sem informação
Business & Marketing Consulting;Consultoria de gerenciamento;https://businessandmarketing.com.br;0;2016;Curitiba, PR
Pelourinho.Group;Consultoria de gerenciamento;http://www.pelourinhogroup.com;2-10;2015;Av Tancredo Neves, Salvador, Bahia 41820-020,
ekn links;Consultoria de gerenciamento;http://www.eknlinks.com;2-10;2007;Sem informação
Marchi Soluções Empresariais;Consultoria de gerenciamento;http://www.marchisolucoes.com.br;2-10;2009;Rua Carajás, Barueri, SP 06417-040,
Perception Consultoria Comercial & Marketing;Consultoria de gerenciamento;http://www.perceptionconsultoria.com.br;2-10;Sem informação;Curitiba,
Blá Digital;Consultoria de gerenciamento;http://www.bladigital.com.br;0;2019;Campinas | Piracicaba | Belo Horizonte,
GR7 Consultoria em Vendas;Consultoria de gerenciamento;Inclui;2-10;2015;Rua Sumatra, 300, Sao Jose dos Campos, Sao Paulo 12000000,
Proact Consultoria e Marketing;Consultoria de gerenciamento;http://www.consultoriaproact.com;0;Sem informação;Av Antonio Bernardino dos Santos, 985, Governador Celso Ramos, Santa Catarina 88190000,
ELM Consultoria Botucatu;Consultoria de gerenciamento;+55;2-10;2016;Rua José Benedito Nogueira, 27, Botucatu, São Paulo 18607-289,
R&M HUB Solutions;Consultoria de gerenciamento;https://rmhubsolutions.com.br/;2-10;2019;Sem informação
Sales Up Brasil;Consultoria de gerenciamento;http://www.salesupbr.com.br;11-50;2011;São José dos Campos,
Bureau Integra Soluções Digitais;Consultoria de gerenciamento;http://www.bureauintegra.com.br;0-1;2020;São Paulo, SP
Mestrya Soluções Comerciais;Consultoria de gerenciamento;http://www.mestrya.com.br;2-10;2014;(19) 99391-7351, eliane.salomao@mestrya.com.br, Campinas, SP
Soluton Consultoria Financeira Ltda;Consultoria de gerenciamento;047;0;2020;Rua Alberto Spredemann, 177 - ap 301, Pomerode, Santa Catarina 89107-000,
Intelecto - Estratégia e Marketing;Consultoria de gerenciamento;http://www.intelectoconsultoria.com;2-10;2019;Rio de Janeiro,
Web Foco Digital;Consultoria de gerenciamento;https://sites.google.com/view/webfocodigital;0;2019;Rua Almirante Tamandaré 34, Escritório, Salvador, Bahia 40430-200,
Growth Hacker Br;Consultoria de gerenciamento;http://www.growthhackerbr.com;2-10;Sem informação;Sorocaba, São Paulo, SP
Vestigium;Consultoria de gerenciamento;http://www.vestigium.com.br;2-10;2011;Rua João Pessoa, 835, Blumenau, SC
Keshet Consultoria Comercial;Consultoria de gerenciamento;Como;0;2010;Rua Antônio Lapa, 280 - 6° Andar, CAMPINAS, Sao Paulo 13.025-240,
Robert De Carvalho - SEGREDOS DA ADVOCACIA;Consultoria de gerenciamento;http://www.segredosdaadvocacia.com;0;Sem informação;Rua Celestino Júnior, Curitiba, Paraná 80510-100,
Impulsionaê;Consultoria de gerenciamento;https://www.impulsionae.com.br;2-10;2018;R. Coronel Oscar Porto, 70, B, São Paulo, SP 04003-000,
Point Solutions;Consultoria de gerenciamento;http://pointsolutions.com.br;2-10;2019;Ponta Grossa,
Pro Nexus;Consultoria de gerenciamento;http://www.pronexus.com.br;2-10;2017;Rua Catequese, 1153 ⋅ Sala 81, Bairro Jardim, Santo André, SP 09090-080,
Socially Consultoria;Consultoria de gerenciamento;http://sociallyconsultoria.com.br/socially.mp4;0;2017;Avenida Geremário Dantas, 807 - Jacarepaguá, Rio de Janeiro, RJ 22743-011,
Implantação de sistemas;Consultoria de gerenciamento;http://www.implantacaotecnologica.com;2-10;2021;Fortaleza, Ceara
MORCONE - MOREIRA CONSULTORIA EMPRESARIAL;Consultoria de gerenciamento;http://www.morcone.com.br;0;2000;Av Getúlio Vargas, 18-46, Sala 1005, Sala 1005 - 10o Andar, Bauru, SP 17017-383,
YF Consultoria Empreendedora;Consultoria de gerenciamento;https://consultoriaempreendedora.business.site/;0;Sem informação;Niterói, Rio de Janeiro 24040120,
WeFlow Consulting;Consultoria de gerenciamento;http://www.weflow.com.br;0;2017;Rua Claudio Soares, 72, Sala 309, São Paulo, São Paulo 05422-030,
Bank Solutions;Consultoria de gerenciamento;http://www.banksolutions.com.br;0;2018;Barueri, SP 06454080,
HeadSail Music;Consultoria de gerenciamento;http://www.headsailconsulting.com;0;2018;Rio de Janeiro, Rio de Janeiro, RJ 22040000,
Pride Commerce;Consultoria de gerenciamento;http://www.pridecommerce.com.br;2-10;2002;Av. Cel Marcondes, 1632, Pres. Prudente, SP 19010082,
E-Integra Soluções;Consultoria de gerenciamento;31991995740;2-10;2021;Porto Seguro, Bahia
GoogleMaker;Consultoria de gerenciamento;http://googlemaker.com.br;2-10;2006;Sem informação
Porto Advisors;Consultoria de gerenciamento;http://portoadvisors.com;0;Sem informação;Sem informação
André Zuchini;Consultoria de gerenciamento;https://metodokeydata.com.br;11-50;2010;Fortaleza, Ceará 60000000,
SEED Consult - SEED Consultoria e Assessoria em Gestão Empresarial Ltda;Consultoria de gerenciamento;http://www.seedconsult.com.br;0;2012;Condomínio Quintas do Sol, 05, Lote 1a, Brasília, Distrito Federal 71680-370,
INOVAR EM AÇÃO CONSULTORIA;Consultoria de gerenciamento;https://inovaremacao.com.br;0;2016;Av Durvalino Binato, 275, Complexo Web Cowork, Assis, SP 19813-170,
OmniVendas;Consultoria de gerenciamento;http://www.omnivendas.com.br;2-10;2017;R. Paulo Prado, 369, Valinhos, SP 13277-450,
Consultoria com Estratégia;Consultoria de gerenciamento;https://consultoriacomestrategia.com;0;2012;Avenida Paulista 575, 11º Andar, São Paulo, SP 01311000,
Milena Luisa;Consultoria de gerenciamento;http://milenaluisa.com;2-10;2013;310 R. Dr. Heitor Blum - Estreito, Florianópolis, 88075-110,
KOGUTT                                                           Consultoria em E-commerce;Consultoria de gerenciamento;https://kogutt.com/;2-10;2020;São Paulo, São Paulo
Eig8t, Brand & Business;Consultoria de gerenciamento;http://www.eg8t.com.br;0;2016;Dias ferreira 113, Leblon, Rio de Janeiro, Rio de Janeiro 22431050,
EmpreendeDonas;Consultoria de gerenciamento;http://empreendedonas.com.br;2-10;2019;Av. Francisco de Oliveira Leite, 251 - Vila Maria,, Botucatu, Sp 18611-785,
Primor Organização;Consultoria de gerenciamento;http://www.primororganizacao.com.br/;0-1;2015;Rua Diana, São Paulo, 05019-000,
Fito Hep;Consultoria de gerenciamento;(21);2-10;2019;Avenida das Américas 700, Bloco 01 / Sala 331, Rio de Janeiro, Rio de Janeiro 22640-100,
mesa.cx;Consultoria de gerenciamento;https://mesa.cx/;2-10;Sem informação;São José do Rio Preto, São Paulo,
PDV Holanda;Consultoria de gerenciamento;http://pdvholanda.com.br;0;2001;Rua Agostinho Caporali 38, Mogi das Cruzes, São Paulo 08780-510,
Fábrica de Mudanças;Consultoria de gerenciamento;http://www.fabricademudancas.com.br;0;2016;Presidente Wilson, 231, 9° Andar, Centro, Rio de Janeiro, Rio de Janeiro 20030-021,
RAKKAR;Consultoria de gerenciamento;http://www.rakkar.com.br;0;2016;Av. Paulista, 1765, 7º andar, São Paulo, SP 01311-200,
Saeta Consulting;Consultoria de gerenciamento;Inclui;11-50;Sem informação;São Paulo, SP 04201050,
Grit Consulting;Consultoria de gerenciamento;+55;0-1;2020;Rua Domingos Barbieri 264, Conj. 116, Sao Paulo, SP 05531-060,
GerTI Consultoria;Consultoria de gerenciamento;http://www.gerticonsultoria.com.br;0;Sem informação;Rua c-139, Goiânia, GO 74275070,
LLa Selva Consulting;Consultoria de gerenciamento;http://www.llaselva.com.br;2-10;Sem informação;São Paulo,
Mind Plan;Consultoria de gerenciamento;+55;0-1;2009;São Paulo, São Paulo 02303-080,
AC Advisoring;Consultoria de gerenciamento;Inclui;2-10;Sem informação;Avenida Lúcio Costa, Rio de Janeiro, Rio de Janeiro 22630010,
Impulsione Negócios;Consultoria de gerenciamento;https://www.impulsionenegocios.com.br;2-10;Sem informação;Rua professor francisco brochado da rocha, 90., Sala 01, Sapucaia do Sul, Rio Grande do Sul 93220680,
Carol Dan Ribeiro;Consultoria de gerenciamento;https://www.caroldanribeiro.com/;0-1;2020;Uberlândia, Minas Gerais 38400-128,
Semântica Consultoria;Consultoria de gerenciamento;(31)992179421;0-1;2010;Belo Horizonte, Minas Gerais
MarkeTur;Consultoria de gerenciamento;http://www.marke.tur.br;2-10;2012;Cambury, São Sebastião, São Paulo 11600000,
ALVOS DIGITAIS;Consultoria de gerenciamento;http://alvosdigitais.com.br;2-10;2018;Rua Alfredo Renault, 23, Barbacena, MINAS GERAIS 36200122,
CF & Associates;Consultoria de gerenciamento;http://claudiafonseca.com;0;2007;São Paulo,
Eduardo Leal Innovació;Consultoria de gerenciamento;(51);2-10;2011;Avenida Carlos Gomes 700, 5º andar, Porto Alegre, Río Grande del Sur 90470-130,
SRG4 | Consultoria em Gestão Empresarial;Consultoria de gerenciamento;+55;0;2020;Curitiba,
AMMA SOLUÇÕES;Consultoria de gerenciamento;Inclui;0-1;Sem informação;Rio de Janeiro , RJ
ANSBES;Consultoria de gerenciamento;https://www.ansbes.com.br/;2-10;2016;Rua Rego Freitas, 551, Conj. 22, São Paulo, SP 01220-010,
Faruk Negócios Digitais;Consultoria de gerenciamento;http://www.farukdigital.com.br;2-10;Sem informação;Rio de Janeiro,
Insights Operacionais;Consultoria de gerenciamento;Inclui;2-10;Sem informação;Belo Horizonte, Minas Gerais
Petrônio Oliveira;Consultoria de gerenciamento;https://petroniooliveira.com.br/;0;2013;Rua da Gratidão, Salvador, Bahia 41650-195,
Pipeline;Consultoria de gerenciamento;Principal;0;Sem informação;Fortaleza, Ceará
DFA Consultoria;Consultoria de gerenciamento;http://www.dfaconsultoria.com.br;0;Sem informação;Rio de Janeiro,
Sem Barreiras Digitais;Consultoria de gerenciamento;https://psicologos.sembarreirasdigitais.com.br;2-10;Sem informação;Av Manoel Salvador de Oliveira, 1788, Apto 301, Itabirito, Minas Gerais, Brasil, Minas Gerais 35450000,
IMPACTA MÍDIAS SOCIAIS;Consultoria de gerenciamento;https://www.impactamidiassociais.com.br/;2-10;2016;Av. dos Trabalhadores, 116, 3º andar, Indaiatuba, São Paulo 13338-050,
Fator Comercial;Consultoria de gerenciamento;http://www.fatorcomercial.com.br;2-10;2015;Rua Baltazar Gonçalves, 280, Uberlândia, MG 38409051,
Executivos Consultorias e Cursos e Treinamentos;Consultoria de gerenciamento;https://www.facebook.com/Ricaconsultor/?ref=pages_you_manage;0;2010;RUA VICTÓRIO CINQUETE, 428, CASA - JARDIM LUCEMAR, BARRA BONITA, SP 17340-000,
EWGS Consultoria Empresarial;Consultoria de gerenciamento;11981626408;0;2007;Rua México, ITU, São Paulo 13304386,
Studiofa;Consultoria de gerenciamento;http://www.studiofa.com.br;0;2012;Porto Alegre, Rio Grande do Sul 91450-000,
Mcmetadigital;Consultoria de gerenciamento;http://www.mcmetadigital.com.br;2-10;2015;Rua Afonso de Angelis , 107, Piracicaba SP, SP 13403375,
Yara Consulting;Consultoria de gerenciamento;Inclui;0-1;2015;Copacabana, Rio de Janeiro,
VISIQ Soluções;Consultoria de gerenciamento;http://www.visiq.com.br;0;2005;Rua Maria Antonia, 358, São Paulo, SP
KMR Digital Training & Consulting;Consultoria de gerenciamento;https://www.kmrdigitalconsulting.com/;0;2016;Rua Barão de Capanema - Jardins, São Paulo, São Paulo 000000,
Business Training School;Consultoria de gerenciamento;http://www.businesstrainingschool.com.br/;2-10;Sem informação;
Bruno Santos Consultoria Online;Consultoria de gerenciamento;http://bsantosconsultoria.com;0-1;2011;Rio De Janeiro,
Marketing Digital & Relações Públicas - SimRp360º;Relações públicas e comunicações;http://www.simrp360.com.br;0-1;2020;R. Milton Campos 216, Ipatinga , Minas Gerais 35162-393,
